filename,Xmin_Ymin_Xmax_Ymax,class,filename_trim,fold,target
d70d2ccb.jpg,"[1363, 1992, 1747, 2149]",USB_Micro_B,,2,4
818a19fe.jpg,"[1069, 2071, 1469, 2298]",USB_Micro_B,,1,4
4989b040.jpg,"[1030, 2008, 1391, 2227]",Lightning,,0,3
e0047685.jpg,"[443, 836, 620, 961]",USB_Mini,,2,1
47080160.jpg,"[866, 1481, 1956, 2503]",Lightning,,1,3
6d829fc6.jpg,"[1042, 1883, 1888, 2729]",Mini_DisplayPort,,1,5
d4033bc8.jpg,"[841, 1986, 1360, 2437]",USB_Mini,,3,1
350c94d6.jpg,"[877, 2016, 1723, 2862]",USB_Micro_B,,0,4
24ed3fa3.jpg,"[389, 809, 766, 1199]",USB_Type_A,,2,7
d5b5fab2.jpg,"[1246, 2102, 1912, 2580]",USB_Type_A,,0,7
46941989.jpg,"[682, 1259, 1841, 2679]",Dock,,4,2
bc7d252a.jpg,"[1285, 2047, 1865, 2376]",USB_Micro_B,,1,4
ed657e15.jpg,"[1369, 1616, 1748, 1992]",USB_Mini,,2,1
ef0b489c.jpg,"[1089, 1593, 1959, 2181]",HDMI,,4,0
37df889e.jpg,"[478, 2557, 1230, 2863]",USB_Type_A,,4,7
6e17f719.jpg,"[1251, 1574, 1594, 2054]",USB_Micro_B,,1,4
61f1658a.jpg,"[525, 1436, 1217, 1908]",USB_Type_A,,0,7
ce2c4dde.jpg,"[558, 660, 1200, 1330]",USB_Micro_B,,2,4
1e3a2d08.jpg,"[1089, 1593, 1935, 2439]",USB_Type_C,,2,8
782e82d6.jpg,"[633, 1387, 2037, 2639]",USB_Type_B,,1,10
5c6ab6a1.jpg,"[928, 1593, 1665, 2306]",USB_Type_B,,1,10
ff4b467b.jpg,"[1258, 1448, 1664, 1613]",Lightning,,4,3
57c5119a.jpg,"[943, 1204, 2012, 1935]",USB_Micro_B,,4,4
2a7fb2e6.jpg,"[1553, 962, 2025, 1302]",DisplayPort,,0,14
c0f49df9.jpg,"[1089, 1593, 1935, 2439]",USB_Micro_B,,2,4
eb2be95b.jpg,"[1300, 2361, 2225, 3035]",Dock,,0,2
b1de4f1b.jpg,"[389, 809, 691, 1111]",USB_Type_C,,4,8
dfc04c94.jpg,"[1307, 1797, 1765, 2284]",USB_Type_C,,1,8
7c1aade3.jpg,"[405, 2006, 1372, 3273]",HDMI,,2,0
ef3eaba7.jpg,"[1327, 1540, 2404, 2409]",RJ_45,,4,6
6b25866c.jpg,"[1329, 1677, 1699, 2001]",USB_Type_B,,2,10
56b94643.jpg,"[1261, 1807, 2315, 2431]",Lightning_T,,0,11
ccc0c17a.jpg,"[968, 1755, 1770, 2207]",USB_Type_A,,3,7
256a6c21.jpg,"[652, 1702, 1776, 3174]",VGA,,4,13
97de5a50.jpg,"[933, 1941, 1659, 2667]",USB_Micro_B,,3,4
a398152f.jpg,"[320, 721, 776, 1105]",USB_Type_C,,2,8
004c5505.jpg,"[1171, 1406, 2045, 2280]",USB_Micro_B,,4,4
5eda48e9.jpg,"[717, 2482, 1406, 3050]",USB_Micro_B,,3,4
dfaab096.jpg,"[1238, 1703, 1677, 2079]",Lightning,,0,3
ea1bcb31.jpg,"[1111, 2431, 2522, 3476]",RJ_45,,3,6
2aec3694.jpg,"[1065, 1959, 1392, 2122]",USB_Type_C,,2,8
2a3b858f.jpg,"[1210, 2063, 1586, 2384]",Lightning,,0,3
172a7c9e.jpg,"[700, 1114, 2051, 2207]",USB_Mini,,3,1
b37cdc75.jpg,"[948, 1742, 1794, 2588]",USB_Type_B,,4,10
f0687ba0.jpg,"[1206, 2040, 2052, 2886]",Lightning,,4,3
3c2de561.jpg,"[1615, 2606, 2106, 2987]",USB_Mini,,3,1
f5de9f3a.jpg,"[931, 435, 1046, 623]",USB_Micro_B,,4,4
e582f608.jpg,"[1155, 1755, 1480, 2201]",USB_Type_C,,0,8
39eaae5b.jpg,"[1571, 1765, 2174, 2188]",USB_Micro_B,,2,4
bcb34b4d.jpg,"[1101, 1505, 2323, 2747]",USB_Micro_B,,4,4
282b18d2.jpg,"[1003, 1797, 1481, 2095]",USB_Micro_B,,2,4
77a37eb9.jpg,"[394, 484, 954, 1045]",USB_Type_A,,4,7
58ff81fd.jpg,"[1050, 1342, 1512, 1812]",Lightning_T,,1,11
98e305f0.jpg,"[1099, 1999, 1447, 2333]",USB_Type_B,,3,10
79ae5bcd.jpg,"[1089, 1593, 1935, 2439]",USB_Type_A,,0,7
dabec2a5.jpg,"[1018, 1828, 1653, 2243]",USB_Type_A,,2,7
3765c3e2.jpg,"[1191, 1742, 1559, 2142]",Lightning,,0,3
2358a16a.jpg,"[1048, 1397, 1774, 2123]",USB_Type_C,,0,8
264abd65.jpg,"[204, 1301, 1324, 2293]",VGA,,1,13
aaa63531.jpg,"[717, 1700, 1379, 2011]",USB_Type_C,,1,8
955dfe16.jpg,"[1493, 1315, 2585, 2367]",RJ_45,,2,6
aa32dcc1.jpg,"[916, 1655, 1708, 3042]",USB_Micro_B,,1,4
9ba37a22.jpg,"[1087, 2077, 1947, 2856]",USB_Type_A,,4,7
e993b985.jpg,"[1008, 1519, 1937, 1933]",VGA,,0,13
0b3fe555.jpg,"[1267, 2209, 1634, 2484]",USB_Type_B,,2,10
cc87d272.jpg,"[1151, 1734, 2076, 2290]",HDMI,,3,0
788fed4c.jpg,"[1034, 1757, 1880, 2603]",Lightning,,2,3
ca7aa520.jpg,"[1244, 2259, 2237, 3121]",USB_Type_C,,0,8
87a08ac7.jpg,"[1307, 1914, 2324, 2950]",RJ_45,,0,6
4469948f.jpg,"[956, 1748, 1772, 2042]",Dock,,2,2
6ef9dbf0.jpg,"[555, 665, 918, 1084]",USB_Type_B,,3,10
62f73707.jpg,"[1363, 2118, 1833, 2408]",USB_Type_C,,2,8
00476816.jpg,"[897, 2206, 1743, 3052]",USB_Type_A,,1,7
9347c0c9.jpg,"[1083, 1750, 1780, 2189]",USB_Micro_B_3.1,,1,9
6c318320.jpg,"[1214, 1906, 1606, 2157]",USB_Type_C,,0,8
cc560383.jpg,"[1289, 2074, 2633, 3147]",USB_Micro_B,,3,4
4c2d983d.jpg,"[713, 1276, 1917, 2507]",USB_Type_A,,2,7
c857613e.jpg,"[1123, 1643, 1739, 2205]",USB_Micro_B,,1,4
b72fdb72.jpg,"[357, 678, 614, 900]",USB_Mini,,1,1
63163b57.jpg,"[1834, 1887, 2377, 2467]",USB_Type_B,,1,10
f8606498.jpg,"[1127, 1631, 1778, 2543]",Dock,,0,2
026916bf.jpg,"[1606, 2320, 2159, 2779]",USB_Micro_B,,1,4
7260fa0f.jpg,"[944, 2087, 1540, 2982]",USB_Micro_B,,1,4
6253047d.jpg,"[982, 1636, 2090, 2512]",RJ_45,,0,6
a57d4e24.jpg,"[1089, 1593, 1826, 2792]",USB_Type_B,,4,10
ee2aff0f.jpg,"[886, 1709, 1700, 2231]",USB_Micro_B,,2,4
01cbde8c.jpg,"[1274, 2044, 1647, 2308]",USB_Mini,,4,1
997b0081.jpg,"[2293, 1154, 2665, 1610]",USB_Type_C,,2,8
de83c8c1.jpg,"[971, 1812, 1840, 2243]",USB_Micro_B_3.1,,2,9
8e6d48d5.jpg,"[1077, 1182, 1425, 1568]",Lightning,,2,3
9765da35.jpg,"[1622, 1491, 2468, 2337]",USB_Type_A,,2,7
7dcca41d.jpg,"[1304, 1428, 1782, 1867]",USB_Micro_B,,3,4
22e0da1c.jpg,"[1187, 1684, 2014, 2238]",USB_Type_C,,4,8
113860f7.jpg,"[1263, 1661, 1566, 2066]",Lightning,,3,3
1224bf20.jpg,"[1404, 2459, 1772, 2841]",USB_Micro_B,,0,4
e04f202d.jpg,"[759, 1613, 1915, 2995]",Lightning,,4,3
feb03e37.jpg,"[1285, 2220, 1693, 2643]",USB_Micro_B,,3,4
db3ce696.jpg,"[922, 1619, 1322, 1847]",USB_Mini,,4,1
757a956a.jpg,"[783, 1812, 1205, 2061]",USB_Type_C,,0,8
0f7afb8f.jpg,"[1128, 1099, 1623, 1391]",HDMI,,0,0
82d2cacd.jpg,"[648, 1169, 1728, 2056]",USB_Type_C,,0,8
e8ee489a.jpg,"[1390, 2165, 1836, 2632]",USB_Mini,,1,1
939c9231.jpg,"[896, 2213, 2614, 3674]",USB_Type_C,,1,8
458035f8.jpg,"[770, 1612, 1544, 2094]",USB_Type_A,,3,7
25e16cbd.jpg,"[1205, 2359, 1740, 2777]",USB_Micro_B,,1,4
0a6ac7af.jpg,"[1253, 1668, 1551, 2130]",Lightning,,4,3
0cf9e335.jpg,"[873, 1751, 2252, 3177]",USB_Type_A,,3,7
65bba5fb.jpg,"[1224, 1827, 1673, 1978]",Lightning_T,,1,11
b0901470.jpg,"[665, 2424, 1449, 2729]",USB_Mini,,4,1
7328f971.jpg,"[518, 1078, 921, 1481]",USB_Type_A,,3,7
a233f1dd.jpg,"[951, 1277, 2209, 2532]",VGA,,0,13
41c8fa7d.jpg,"[430, 1033, 640, 1081]",USB_Micro_B,,3,4
f1882a54.jpg,"[1477, 2307, 1870, 2675]",USB_Type_B,,0,10
1277794b.jpg,"[350, 1082, 1675, 2215]",USB_Type_A,,3,7
3d1d7ba7.jpg,"[681, 1753, 1822, 3083]",Lightning,,2,3
5dd0890c.jpg,"[1744, 1887, 2307, 2508]",Lightning,,2,3
6f560276.jpg,"[1092, 2192, 1925, 3025]",Mini_DisplayPort,,0,5
ad6be454.jpg,"[1545, 1690, 1844, 1846]",USB_Type_C,,2,8
081c6822.jpg,"[1128, 2043, 1974, 2889]",USB_Type_A,,4,7
3b1ceda2.jpg,"[1660, 1776, 2006, 2248]",Lightning,,4,3
6f84d745.jpg,"[1089, 1593, 1935, 2439]",USB_Mini,,3,1
10328971.jpg,"[1061, 2071, 2385, 2447]",USB_Type_A,,2,7
1f497cde.jpg,"[1089, 1593, 2429, 2667]",USB_Micro_B,,2,4
d46d8503.jpg,"[1179, 1647, 2021, 2069]",USB_Micro_B,,3,4
d7f6d016.jpg,"[602, 1302, 1566, 1975]",USB_Micro_B_3.1,,3,9
b80b0230.jpg,"[1089, 1792, 1701, 2127]",USB_Type_C,,2,8
997719bc.jpg,"[1151, 1553, 1547, 1847]",USB_Micro_B,,2,4
b65c621c.jpg,"[1244, 1501, 1721, 2007]",USB_Micro_B,,2,4
c09582dc.jpg,"[1089, 1593, 1583, 2142]",USB_Micro_B,,2,4
3581b125.jpg,"[1443, 2280, 1819, 2614]",USB_Mini,,4,1
5dd721a6.jpg,"[327, 1194, 1364, 2024]",USB_Type_C,,1,8
fb937217.jpg,"[1328, 2051, 2038, 2708]",USB_Type_A,,2,7
4121d897.jpg,"[1424, 1644, 2524, 2442]",RJ_45,,4,6
c18377cb.jpg,"[1214, 1593, 2060, 2439]",USB_Type_A,,2,7
731c883e.jpg,"[900, 1914, 1274, 2306]",USB_Mini,,2,1
e85a870a.jpg,"[1193, 1983, 1399, 2197]",USB_Micro_B,,4,4
cbcd59dc.jpg,"[1095, 1485, 1425, 1785]",USB_Type_C,,0,8
df3c5a3e.jpg,"[952, 1883, 2269, 2392]",Dock,,3,2
9546434b.jpg,"[1089, 1593, 1332, 2042]",USB_Micro_B,,4,4
bf174755.jpg,"[745, 1853, 2482, 2911]",USB_Micro_B,,2,4
d39e33ac.jpg,"[603, 2134, 2382, 2596]",Dock,,0,2
c13b3820.jpg,"[1567, 1648, 1943, 2659]",Dock,,1,2
7c5fab57.jpg,"[433, 1597, 956, 2200]",USB_Micro_B,,2,4
486ea852.jpg,"[903, 2190, 1709, 2488]",USB_Micro_B_3.1,,3,9
ab254fbd.jpg,"[1047, 1912, 2069, 2881]",RJ_45,,1,6
06d6cd09.jpg,"[1517, 2243, 1851, 2672]",USB_Type_C,,3,8
3b66ce5f.jpg,"[1089, 1593, 1935, 2439]",USB_Type_C,,1,8
afc1690a.jpg,"[1006, 2346, 1345, 2649]",USB_Micro_B,,2,4
5e81d4d4.jpg,"[678, 1256, 1923, 2509]",Lightning_T,,0,11
c67bc18b.jpg,"[1371, 2029, 1763, 2221]",USB_Micro_B,,3,4
fc68db48.jpg,"[1370, 2102, 2030, 2750]",USB_Micro_B,,4,4
18d84c13.jpg,"[1404, 1800, 1688, 2175]",USB_Micro_B,,2,4
421921b1.jpg,"[1179, 1974, 1528, 2308]",USB_Type_B,,1,10
3da16474.jpg,"[1089, 1593, 1935, 2439]",Lightning,,3,3
63ccce1a.jpg,"[1124, 1919, 1864, 2275]",USB_Type_A,,2,7
0376a3d5.jpg,"[1356, 2042, 1688, 2512]",USB_Mini,,4,1
8301d2c2.jpg,"[843, 1485, 1804, 2304]",USB_Micro_B,,3,4
bcaa82d1.jpg,"[1183, 1757, 2210, 2760]",USB_Mini,,4,1
ac3d60f6.jpg,"[1089, 2016, 1857, 2455]",USB_Type_C,,2,8
b138c0b3.jpg,"[743, 1118, 1927, 2110]",USB_Micro_B,,3,4
b74b161d.jpg,"[1040, 775, 1725, 1460]",Lightning_T,,1,11
2f5499ef.jpg,"[714, 1285, 1766, 1971]",USB_Type_C,,0,8
c7d02069.jpg,"[1046, 2071, 1798, 2604]",USB_Mini,,3,1
467db1d7.jpg,"[1244, 1820, 2212, 2788]",USB_Type_C,,4,8
c103df72.jpg,"[1684, 1750, 2182, 2150]",Lightning,,0,3
9ae56c69.jpg,"[1231, 1357, 1711, 1596]",USB_Type_C,,3,8
12854f00.jpg,"[1114, 2318, 1981, 3185]",USB_Micro_B,,0,4
2c52230d.jpg,"[1380, 1877, 1715, 2148]",USB_Mini,,2,1
6e04efee.jpg,"[1312, 2507, 1797, 2821]",USB_Type_C,,4,8
93f7fb79.jpg,"[1505, 841, 3184, 1846]",RJ_45,,4,6
42a730d5.jpg,"[1226, 2047, 1759, 2384]",USB_Micro_B,,0,4
e1408471.jpg,"[803, 1171, 1888, 2129]",USB_Type_C,,4,8
41ef81d7.jpg,"[1258, 1514, 1576, 2000]",Lightning,,4,3
e1deda4c.jpg,"[1249, 1731, 1568, 1988]",Lightning,,4,3
7d98f35f.jpg,"[1434, 1514, 1990, 1882]",USB_Micro_B,,3,4
2eab8676.jpg,"[1273, 1859, 1696, 2094]",USB_Type_C,,2,8
19eeffc3.jpg,"[1042, 1624, 1724, 2729]",USB_Micro_B,,3,4
f8a7ecdf.jpg,"[1694, 3420, 1792, 3463]",USB_Mini,,3,1
2f4d7072.jpg,"[1151, 1653, 1818, 2127]",USB_Micro_B_3.1,,4,9
aad06835.jpg,"[1244, 2053, 1593, 2519]",USB_Mini,,3,1
44313a51.jpg,"[1093, 1936, 1353, 2195]",USB_Mini,,3,1
7d03a052.jpg,"[1119, 1309, 1725, 2007]",USB_Type_A,,0,7
70a66b33.jpg,"[863, 1691, 1932, 2146]",Dock,,4,2
dac455b4.jpg,"[1089, 1593, 1935, 2439]",USB_Micro_B,,1,4
f2069c4f.jpg,"[1089, 1593, 2178, 3074]",RJ_45,,1,6
70fd140a.jpg,"[1157, 1876, 2003, 2722]",USB_Type_C,,3,8
e4fcb263.jpg,"[1165, 1714, 1519, 2064]",Lightning,,0,3
74f71382.jpg,"[909, 2094, 1755, 2940]",USB_Type_A,,0,7
5ecebdec.jpg,"[853, 1915, 1274, 2083]",USB_Micro_B,,0,4
3c7a32a4.jpg,"[778, 1618, 1383, 2223]",USB_Micro_B,,4,4
dc99a69a.jpg,"[923, 1935, 1943, 2349]",Dock,,1,2
731e88ce.jpg,"[730, 1615, 1721, 1991]",Dock,,3,2
1cea97c2.jpg,"[1364, 1968, 2610, 2828]",RJ_45,,0,6
23a83110.jpg,"[1100, 1650, 1407, 2065]",USB_Micro_B,,1,4
34c4365a.jpg,"[1089, 1483, 1928, 2353]",USB_Type_B,,0,10
a3bc9e9e.jpg,"[2196, 1238, 2486, 1787]",USB_Type_C,,0,8
3426ecc3.jpg,"[1018, 1855, 1475, 2248]",USB_Micro_B,,2,4
e0e6e0ac.jpg,"[843, 1479, 1750, 2031]",USB_Micro_B_3.1,,4,9
93edf7f0.jpg,"[1334, 1840, 1768, 2293]",USB_Type_C,,0,8
ee43ec7c.jpg,"[1269, 1460, 1857, 1922]",USB_Micro_B,,3,4
e1c77b2d.jpg,"[1344, 1130, 1877, 1506]",USB_Micro_B,,4,4
ceab6495.jpg,"[1251, 2122, 1797, 2537]",USB_Micro_B,,1,4
0c8b0099.jpg,"[1104, 1532, 1429, 1787]",USB_Mini,,0,1
60f30146.jpg,"[1071, 1898, 1363, 2076]",Lightning,,3,3
575c50a4.jpg,"[325, 623, 888, 1067]",USB_Type_C,,1,8
84d5d511.jpg,"[920, 1930, 1727, 2408]",HDMI,,4,0
b0a1cafd.jpg,"[1241, 1858, 1561, 2276]",USB_Type_C,,3,8
318c7319.jpg,"[2141, 1418, 2580, 1896]",Lightning_T,,4,11
44246e7c.jpg,"[1056, 2221, 2381, 3428]",RJ_45,,0,6
c1a87460.jpg,"[1085, 2353, 1994, 2847]",HDMI,,2,0
e495105c.jpg,"[728, 2228, 1355, 2549]",USB_Type_A,,3,7
6be59817.jpg,"[1285, 2208, 1846, 2634]",USB_Micro_B,,1,4
31d77204.jpg,"[640, 1071, 1838, 2326]",HDMI,,3,0
ea0bc52c.jpg,"[1322, 1458, 1632, 1844]",USB_Type_C,,2,8
c9c0d0bb.jpg,"[1119, 2134, 1602, 2551]",Lightning,,0,3
197fadbf.jpg,"[1363, 2164, 2380, 2726]",RJ_45,,4,6
d73398ce.jpg,"[480, 861, 657, 1055]",USB_Micro_B,,3,4
34ff3bb3.jpg,"[1043, 1833, 2312, 2644]",RJ_45,,3,6
fdc418c4.jpg,"[610, 1022, 1006, 1367]",USB_Micro_B,,4,4
f6e2d4fb.jpg,"[1466, 2465, 2461, 3096]",RJ_45,,4,6
71300a60.jpg,"[493, 1473, 1131, 1959]",USB_Type_A,,1,7
e18f5007.jpg,"[942, 1925, 1327, 2159]",USB_Type_C,,0,8
af1a5285.jpg,"[904, 2058, 1934, 2763]",USB_Type_C,,4,8
cf5df267.jpg,"[2471, 1294, 3154, 1578]",USB_Type_C,,4,8
36334118.jpg,"[728, 2118, 1574, 2964]",Lightning,,3,3
db52b9f2.jpg,"[586, 1253, 1593, 2239]",USB_Micro_B,,4,4
2b49bbd0.jpg,"[1238, 1765, 1716, 2345]",USB_Mini,,4,1
87ddad13.jpg,"[1285, 2345, 2045, 2870]",USB_Micro_B,,2,4
8d2efba4.jpg,"[1448, 2663, 1754, 2993]",USB_Type_B,,4,10
ddafe0dc.jpg,"[684, 1061, 1980, 2014]",USB_Type_C,,1,8
5a44ac65.jpg,"[1383, 1616, 1900, 2251]",USB_Micro_B,,1,4
7420206a.jpg,"[1327, 2147, 1784, 2612]",USB_Mini,,0,1
ec87f1ab.jpg,"[1312, 2040, 1712, 2283]",USB_Micro_B,,3,4
96e85c9f.jpg,"[1089, 1593, 1692, 1977]",USB_Micro_B,,1,4
8d246e71.jpg,"[666, 1716, 1215, 2246]",Mini_DisplayPort,,4,5
8670bfe4.jpg,"[1399, 1733, 1823, 2154]",USB_Type_C,,3,8
45d1bf54.jpg,"[1034, 2141, 1880, 2987]",USB_Type_A,,1,7
083f509d.jpg,"[763, 1680, 2054, 2840]",USB_Type_B,,1,10
c5e109e0.jpg,"[168, 248, 272, 359]",USB_Micro_B,,0,4
d79d5ca8.jpg,"[1007, 1865, 1277, 2522]",USB_Micro_B_3.1,,3,9
baffc540.jpg,"[1375, 1906, 1757, 2490]",USB_Type_C,,4,8
3fd89b70.jpg,"[1089, 1593, 1935, 2439]",USB_Micro_B,,3,4
360dcc82.jpg,"[1367, 1584, 1692, 1905]",USB_Type_B,,0,10
ab4bf58f.jpg,"[763, 1575, 1548, 2475]",USB_Type_C,,4,8
6d472e1b.jpg,"[646, 1587, 1909, 2361]",USB_Micro_B_3.1,,0,9
15e31b3b.jpg,"[1132, 1718, 1939, 2376]",USB_Micro_B,,0,4
5fd9b633.jpg,"[1089, 1593, 2257, 3027]",USB_Micro_B,,3,4
9a5ae524.jpg,"[1171, 2063, 1923, 2651]",USB_Type_B,,4,10
972356a4.jpg,"[1826, 2198, 2390, 2549]",HDMI,,1,0
7c7fead4.jpg,"[1284, 1357, 1694, 1541]",USB_Type_C,,4,8
337afa43.jpg,"[826, 1785, 1672, 2631]",USB_Mini,,2,1
1d83fef6.jpg,"[1062, 1598, 2488, 2623]",RJ_45,,1,6
20691e56.jpg,"[1125, 1912, 1629, 2431]",USB_Micro_B,,4,4
634bce1b.jpg,"[1485, 2854, 2000, 3132]",USB_Type_C,,2,8
0175a634.jpg,"[1221, 2194, 2059, 2648]",USB_Type_A,,0,7
123ec568.jpg,"[1089, 1593, 1935, 2439]",USB_Type_C,,1,8
258f31fc.jpg,"[565, 711, 1826, 2009]",USB_Type_B,,3,10
79182cde.jpg,"[1183, 2149, 1669, 2525]",USB_Micro_B,,2,4
70cc44b2.jpg,"[433, 837, 589, 997]",USB_Mini,,0,1
87358fdc.jpg,"[1175, 2141, 2570, 3074]",USB_Mini,,3,1
19febac2.jpg,"[344, 501, 720, 857]",USB_Type_B,,3,10
4e016e89.jpg,"[1717, 832, 2009, 1318]",USB_Micro_B,,2,4
caa43aab.jpg,"[626, 1632, 1778, 3029]",DisplayPort,,3,14
5fa0d204.jpg,"[1165, 1922, 1568, 2143]",USB_Type_C,,3,8
47640e5f.jpg,"[1246, 1916, 1899, 2261]",USB_Type_C,,2,8
5d7ff90d.jpg,"[881, 1289, 1566, 1974]",Lightning_T,,2,11
03b07ca8.jpg,"[1216, 2216, 1693, 2697]",RJ_45,,2,6
b85bf0f7.jpg,"[1261, 1671, 1841, 2188]",USB_Type_B,,4,10
d6acb3c1.jpg,"[763, 1601, 1403, 1838]",USB_Type_A,,2,7
5ad4fca7.jpg,"[885, 1640, 1731, 2486]",USB_Micro_B,,4,4
ae8502b5.jpg,"[1104, 1695, 1903, 2377]",HDMI,,1,0
19051062.jpg,"[956, 1107, 1802, 1507]",USB_Micro_B_3.1,,1,9
eb517650.jpg,"[1272, 1906, 1969, 2321]",USB_Type_A,,1,7
ee65fbaf.jpg,"[858, 1856, 2074, 3283]",USB_Micro_B,,4,4
16cea6df.jpg,"[798, 2589, 1851, 3422]",RJ_45,,2,6
9689b85f.jpg,"[542, 1272, 1572, 2294]",USB_Type_A,,4,7
1ef79462.jpg,"[1436, 2696, 1862, 3323]",USB_Type_C,,1,8
0ebc7bba.jpg,"[986, 2356, 1753, 3123]",USB_Mini,,4,1
012b946b.jpg,"[1115, 1487, 1469, 2667]",USB_Micro_B_3.1,,4,9
432d5fe6.jpg,"[1355, 1703, 2201, 2549]",HDMI,,2,0
2e311bdd.jpg,"[1605, 2237, 2114, 2497]",USB_Type_C,,0,8
d8135180.jpg,"[1367, 1581, 1674, 1994]",Lightning,,2,3
06ccf562.jpg,"[963, 1144, 2189, 2386]",HDMI,,0,0
a62699c1.jpg,"[1179, 1750, 1610, 1868]",USB_Type_C,,4,8
0b94cd5e.jpg,"[1222, 2502, 1865, 2957]",USB_Type_C,,1,8
d5358ec5.jpg,"[677, 1914, 1586, 2306]",Dock,,4,2
09ff4bb0.jpg,"[426, 905, 582, 1094]",USB_Type_C,,2,8
162e3973.jpg,"[1453, 1757, 1978, 2274]",USB_Mini,,4,1
4541a289.jpg,"[1339, 1762, 1751, 2048]",USB_Type_B,,0,10
9335bcf8.jpg,"[714, 1574, 988, 1730]",Lightning,,3,3
cb2444ad.jpg,"[1159, 1703, 1794, 2158]",HDMI,,4,0
86e83855.jpg,"[1160, 1776, 1623, 2158]",USB_Type_C,,3,8
23adf0de.jpg,"[438, 883, 633, 1007]",USB_Type_C,,4,8
cf3b763a.jpg,"[1115, 2144, 1506, 2520]",Lightning,,0,3
22046fca.jpg,"[1473, 1770, 1837, 2050]",USB_Micro_B,,2,4
4657bf5f.jpg,"[1029, 1357, 2096, 2430]",RJ_45,,3,6
30e2fdaa.jpg,"[909, 1663, 1317, 1922]",Lightning,,4,3
3b238667.jpg,"[1035, 1385, 2327, 2503]",USB_Type_B,,1,10
204d81c4.jpg,"[1089, 1593, 1967, 2024]",Lightning,,3,3
b224bda2.jpg,"[1370, 1888, 1974, 2520]",USB_Type_A,,4,7
34e3f069.jpg,"[1069, 1773, 2009, 2079]",USB_Type_A,,2,7
2b8616d5.jpg,"[1118, 1996, 1434, 2417]",USB_Micro_B,,4,4
40c4fad4.jpg,"[1545, 1830, 2019, 2310]",USB_Type_C,,0,8
eee936f7.jpg,"[1089, 1593, 1935, 2439]",USB_Type_B,,3,10
32ea22f4.jpg,"[2099, 1034, 2587, 1706]",Lightning,,0,3
c7f1134c.jpg,"[1218, 1601, 1908, 2087]",USB_Micro_B,,1,4
8b088301.jpg,"[840, 1487, 1253, 2213]",USB_Type_C,,0,8
7312fa1b.jpg,"[1387, 1828, 1755, 2369]",USB_Type_C,,1,8
c5f9eb39.jpg,"[1112, 2329, 1598, 2619]",USB_Micro_B,,1,4
b1c5f8f8.jpg,"[1263, 2277, 1596, 2780]",USB_Micro_B,,2,4
1210e6c2.jpg,"[1207, 1034, 1476, 1463]",USB_Type_C,,4,8
1861bbef.jpg,"[1089, 1593, 1935, 2439]",USB_Type_C,,1,8
95c980a3.jpg,"[202, 230, 475, 580]",USB_Micro_B,,0,4
7f7e4d7e.jpg,"[1317, 1691, 2196, 2240]",RJ_45,,0,6
770c3cbf.jpg,"[1004, 1806, 1850, 2652]",USB_Micro_B,,1,4
d1c14636.jpg,"[1558, 2168, 2064, 2538]",USB_Mini,,1,1
0ee9b22a.jpg,"[1029, 1609, 2332, 2026]",Dock,,1,2
97f72eb0.jpg,"[1380, 2026, 2133, 2725]",USB_Type_C,,4,8
6e80132e.jpg,"[1086, 1094, 2474, 2324]",USB_Type_A,,2,7
c5207b55.jpg,"[1085, 1801, 1470, 2065]",USB_Mini,,1,1
0cfc62b7.jpg,"[852, 2082, 1461, 2456]",USB_Micro_B_3.1,,2,9
73119072.jpg,"[1224, 2351, 1663, 2862]",USB_Micro_B,,4,4
d77e331b.jpg,"[1089, 1593, 1935, 2439]",USB_Mini,,3,1
fca1bf39.jpg,"[1643, 2223, 1960, 2592]",Lightning,,1,3
c5f89ad7.jpg,"[2331, 412, 3581, 1729]",USB_Type_A,,3,7
5fe46e04.jpg,"[1410, 1593, 2343, 2565]",RJ_45,,3,6
240e8f42.jpg,"[541, 1131, 1620, 2041]",USB_Type_A,,2,7
ec5ed4cd.jpg,"[1089, 1593, 2178, 2792]",RJ_45,,2,6
df54fc7a.jpg,"[606, 1746, 995, 2067]",USB_Micro_B,,3,4
77903185.jpg,"[781, 1333, 1212, 1776]",Lightning_T,,1,11
80dd61da.jpg,"[1089, 1593, 2100, 2776]",RJ_45,,1,6
ac216dbb.jpg,"[1384, 2463, 1704, 2747]",Lightning_T,,0,11
9b8f2fa4.jpg,"[1089, 1593, 2116, 2886]",RJ_45,,1,6
a053262d.jpg,"[1435, 1790, 1791, 1992]",USB_Type_A,,4,7
75c655fd.jpg,"[1532, 1992, 1940, 2400]",USB_Micro_B,,0,4
9d4244b0.jpg,"[1115, 1619, 2231, 2421]",Lightning,,4,3
717205bc.jpg,"[763, 1924, 1134, 2062]",USB_Micro_B,,2,4
b3bad974.jpg,"[1259, 1032, 1594, 1449]",USB_Mini,,3,1
625df624.jpg,"[1245, 1461, 2116, 2335]",USB_Micro_B,,3,4
b4810595.jpg,"[1486, 1897, 1838, 2391]",USB_Micro_B,,4,4
03f56b78.jpg,"[587, 1248, 1496, 2220]",DisplayPort,,2,14
4a8e6d5d.jpg,"[1050, 1452, 1896, 2298]",USB_Micro_B,,0,4
54224175.jpg,"[1607, 1714, 1947, 1976]",Lightning,,4,3
1db01826.jpg,"[1453, 2011, 2591, 2942]",RJ_45,,2,6
